"","msoa","index"
"4246","E02001383",4246
"4247","E02006933",4247
"4248","E02006932",4248
"4249","E02001396",4249
"4250","E02001342",4250
"4251","E02001330",4251
"4252","E02001351",4252
"4253","E02001347",4253
"4254","E02001454",4254
"4255","E02001455",4255
"4256","E02001449",4256
"4257","E02001350",4257
"4258","E02001353",4258
"4259","E02001367",4259
"4260","E02001356",4260
"4261","E02001357",4261
"4262","E02001362",4262
"4263","E02001361",4263
"4264","E02001359",4264
"4265","E02001354",4265
"4266","E02001372",4266
"4267","E02001375",4267
"4268","E02001363",4268
"4269","E02001366",4269
"4270","E02001373",4270
"4271","E02001384",4271
"4272","E02001374",4272
"4273","E02001378",4273
"4274","E02001381",4274
"4275","E02001376",4275
"4276","E02001380",4276
"4277","E02001365",4277
"4278","E02001371",4278
"4279","E02001340",4279
"4280","E02001338",4280
"4281","E02001382",4281
"4282","E02001334",4282
"4283","E02001394",4283
"4284","E02001385",4284
"4285","E02001388",4285
"4286","E02001387",4286
"4287","E02001393",4287
"4288","E02001386",4288
"4289","E02001392",4289
"4290","E02001399",4290
"4291","E02001398",4291
"4292","E02001389",4292
"4293","E02001402",4293
"4294","E02001395",4294
"4295","E02001400",4295
"4296","E02001403",4296
"4297","E02001401",4297
"4298","E02001404",4298
"4299","E02006934",4299
"4300","E02001465",4300
"4301","E02001463",4301
"4302","E02001466",4302
"4303","E02001349",4303
"4304","E02001368",4304
"4305","E02001462",4305
"4306","E02001360",4306
"4307","E02001464",4307
"4308","E02001461",4308
"4309","E02001355",4309
"4310","E02001358",4310
"4311","E02001459",4311
"4312","E02001452",4312
"4313","E02001460",4313
"4314","E02001458",4314
"4315","E02001456",4315
"4316","E02001453",4316
"4317","E02001450",4317
"4318","E02001448",4318
"4319","E02001444",4319
"4320","E02001405",4320
"4321","E02002581",4321
"4322","E02001346",4322
"4323","E02001397",4323
"4324","E02001344",4324
"4325","E02001391",4325
"4326","E02001345",4326
"4327","E02001343",4327
"4328","E02001332",4328
"4329","E02001369",4329
"4330","E02001377",4330
"4331","E02001451",4331
"4332","E02001457",4332
"4333","E02001348",4333
"4334","E02001331",4334
"4335","E02001446",4335
"4336","E02001445",4336
"4337","E02001447",4337
"4338","E02005311",4338
"4339","E02001328",4339
"4340","E02005306",4340
"4341","E02001329",4341
"4342","E02001327",4342
"4343","E02001333",4343
"4344","E02001337",4344
"4345","E02001336",4345
"4346","E02001423",4346
"4347","E02001335",4347
"4348","E02001414",4348
"4349","E02001412",4349
"4350","E02001426",4350
"4351","E02001428",4351
"4352","E02001339",4352
"4353","E02001341",4353
"4354","E02001424",4354
"4355","E02001427",4355
"4356","E02002574",4356
"4357","E02001442",4357
"4358","E02001441",4358
"4359","E02001443",4359
"4360","E02001406",4360
"4361","E02005309",4361
"4362","E02005310",4362
"4363","E02005315",4363
"4364","E02001364",4364
"4365","E02001370",4365
"4366","E02001352",4366
"4367","E02005307",4367
"4368","E02005305",4368
"4369","E02005195",4369
"4370","E02005199",4370
"4371","E02005308",4371
"4372","E02005312",4372
"4373","E02001390",4373
"4374","E02005234",4374
"4375","E02005233",4375
"4376","E02005237",4376
"4377","E02005231",4377
"4378","E02005223",4378
"4379","E02006871",4379
"4380","E02005235",4380
"4381","E02005225",4381
"4382","E02005239",4382
"4383","E02005238",4383
"4384","E02005230",4384
"4385","E02004023",4385
"4386","E02004019",4386
"4387","E02004027",4387
"4388","E02004021",4388
"4389","E02004026",4389
"4390","E02003977",4390
"4391","E02004028",4391
"4392","E02004022",4392
"4393","E02003979",4393
"4394","E02003982",4394
"4395","E02003986",4395
"4396","E02003983",4396
"4397","E02003978",4397
"4398","E02003984",4398
"4399","E02003981",4399
"4400","E02003980",4400
"4401","E02003985",4401
"4402","E02005324",4402
"4403","E02005222",4403
"4404","E02004015",4404
"4405","E02004016",4405
"4406","E02005228",4406
"4407","E02005229",4407
"4408","E02005226",4408
"4409","E02005236",4409
"4410","E02005224",4410
"4411","E02004025",4411
"4412","E02005221",4412
"4413","E02004024",4413
"4414","E02004018",4414
"4415","E02004017",4415
"4416","E02004020",4416
"4417","W02000109",4417
"4418","W02000108",4418
"4419","W02000110",4419
"4420","W02000114",4420
"4421","W02000113",4421
"4422","E02006044",4422
"4423","E02006851",4423
"4424","E02006850",4424
"4425","E02002844",4425
"4426","E02005336",4426
"4427","E02002836",4427
"4428","E02002834",4428
"4429","E02002856",4429
"4430","E02002849",4430
"4431","E02005388",4431
"4432","E02005386",4432
"4433","E02005385",4433
"4434","E02005387",4434
"4435","E02005389",4435
"4436","E02005390",4436
"4437","E02005344",4437
"4438","E02005342",4438
"4439","E02005347",4439
"4440","E02005346",4440
"4441","E02005348",4441
"4442","E02005351",4442
"4443","E02005345",4443
"4444","E02005352",4444
"4445","E02005354",4445
"4446","E02005353",4446
"4447","E02005349",4447
"4448","E02005920",4448
"4449","E02005917",4449
"4450","E02005356",4450
"4451","E02005358",4451
"4452","E02005357",4452
"4453","E02005355",4453
"4454","E02005360",4454
"4455","E02005350",4455
"4456","E02005405",4456
"4457","E02005395",4457
"4458","E02005394",4458
"4459","E02005392",4459
"4460","E02005391",4460
"4461","E02005396",4461
"4462","E02005393",4462
"4463","E02005368",4463
"4464","E02005915",4464
"4465","E02002865",4465
"4466","E02002864",4466
"4467","E02002863",4467
"4468","E02002866",4468
"4469","E02002867",4469
"4470","E02005629",4470
"4471","E02005374",4471
"4472","E02005371",4472
"4473","E02005373",4473
"4474","E02005375",4474
"4475","E02005639",4475
"4476","E02005612",4476
"4477","E02005376",4477
"4478","E02005372",4478
"4479","E02005414",4479
"4480","E02006818",4480
"4481","E02005416",4481
"4482","E02005415",4482
"4483","E02005343",4483
"4484","E02005340",4484
"4485","E02005339",4485
"4486","E02005338",4486
"4487","E02005337",4487
"4488","E02005341",4488
"4489","E02002843",4489
"4490","E02002847",4490
"4491","E02002848",4491
"4492","E02002853",4492
"4493","E02006817",4493
"4494","E02006911",4494
"4495","E02002858",4495
"4496","E02006816",4496
"4497","E02005369",4497
"4498","E02002851",4498
"4499","E02005412",4499
"4500","E02002861",4500
"4501","E02002857",4501
"4502","E02002860",4502
"4503","E02002855",4503
"4504","E02002862",4504
"4505","E02002846",4505
"4506","E02002832",4506
"4507","E02002854",4507
"4508","E02006819",4508
"4509","E02002852",4509
"4510","E02005382",4510
"4511","E02005335",4511
"4512","E02005334",4512
"4513","E02002842",4513
"4514","E02002838",4514
"4515","E02006820",4515
"4516","E02005378",4516
"4517","E02002830",4517
"4518","E02002829",4518
"4519","E02002827",4519
"4520","E02005364",4520
"4521","E02005363",4521
"4522","E02002828",4522
"4523","E02002833",4523
"4524","E02002831",4524
"4525","E02002837",4525
"4526","E02002835",4526
"4527","E02005365",4527
"4528","E02002839",4528
"4529","E02006815",4529
"4530","E02005359",4530
"4531","E02002845",4531
"4532","E02005399",4532
"4533","E02005379",4533
"4534","E02005406",4534
"4535","E02005409",4535
"4536","E02005400",4536
"4537","E02005407",4537
"4538","E02005403",4538
"4539","E02005402",4539
"4540","E02005361",4540
"4541","E02005362",4541
"4542","E02005366",4542
"4543","E02005381",4543
"4544","E02005370",4544
"4545","E02005383",4545
"4546","W02000085",4546
"4547","W02000086",4547
"4548","W02000084",4548
"4549","W02000088",4549
"4550","W02000087",4550
"4551","W02000095",4551
"4552","W02000420",4552
"4553","W02000080",4553
"4554","W02000093",4554
"4555","W02000090",4555
"4556","W02000081",4556
"4557","W02000089",4557
"4558","W02000083",4558
"4559","W02000056",4559
"4560","W02000082",4560
"4561","W02000091",4561
"4562","W02000092",4562
"4563","W02000094",4563
"4564","W02000096",4564
"4565","E02006023",4565
"4566","W02000057",4566
"4567","W02000055",4567
"4568","W02000053",4568
"4569","W02000052",4569
"4570","W02000051",4570
"4571","W02000040",4571
"4572","W02000050",4572
"4573","W02000047",4573
"4574","W02000045",4574
"4575","W02000419",4575
"4576","W02000031",4576
"4577","W02000043",4577
"4578","W02000042",4578
"4579","W02000044",4579
"4580","W02000024",4580
"4581","W02000036",4581
"4582","W02000041",4582
"4583","W02000035",4583
"4584","W02000030",4584
"4585","W02000029",4585
"4586","W02000033",4586
"4587","W02000037",4587
"4588","W02000034",4588
"4589","W02000038",4589
"4590","W02000027",4590
"4591","W02000028",4591
"4592","W02000032",4592
"4593","W02000039",4593
"4594","W02000012",4594
"4595","W02000011",4595
"4596","W02000026",4596
"4597","W02000025",4597
"4598","W02000018",4598
"4599","W02000022",4599
"4600","W02000019",4600
"4601","W02000017",4601
"4602","W02000020",4602
"4603","W02000021",4603
"4604","W02000023",4604
"4605","W02000016",4605
"4606","W02000015",4606
"4607","W02000013",4607
"4608","W02000014",4608
"4609","W02000010",4609
"4610","W02000005",4610
"4611","W02000008",4611
"4612","W02000003",4612
"4613","W02000009",4613
"4614","W02000007",4614
"4615","W02000006",4615
"4616","W02000004",4616
"4617","W02000001",4617
"4618","W02000002",4618
"4619","E02005446",4619
"4620","E02005444",4620
"4621","E02005449",4621
"4622","E02005500",4622
"4623","E02005896",4623
"4624","E02005499",4624
"4625","E02005442",4625
"4626","E02005430",4626
"4627","E02005439",4627
"4628","E02005459",4628
"4629","E02005426",4629
"4630","E02005427",4630
"4631","E02005432",4631
"4632","E02005428",4632
"4633","E02005431",4633
"4634","E02005429",4634
"4635","E02005433",4635
"4636","E02005445",4636
"4637","E02005447",4637
"4638","E02005443",4638
"4639","E02005501",4639
"4640","E02005502",4640
"4641","E02005434",4641
"4642","E02005457",4642
"4643","E02005453",4643
"4644","E02005456",4644
"4645","E02005458",4645
"4646","E02005460",4646
"4647","E02005464",4647
"4648","E02005441",4648
"4649","E02005422",4649
"4650","E02005455",4650
"4651","E02005451",4651
"4652","E02005452",4652
"4653","E02005450",4653
"4654","E02005448",4654
"4655","E02006867",4655
"4656","E02006866",4656
"4657","E02006875",4657
"4658","E02002400",4658
"4659","E02002411",4659
"4660","E02002362",4660
"4661","E02002384",4661
"4662","E02006876",4662
"4663","E02002385",4663
"4664","E02002374",4664
"4665","E02002370",4665
"4666","E02002419",4666
"4667","E02002394",4667
"4668","E02002392",4668
"4669","E02002414",4669
"4670","E02002421",4670
"4671","E02002399",4671
"4672","E02002429",4672
"4673","E02002423",4673
"4674","E02002428",4674
"4675","E02002430",4675
"4676","E02002434",4676
"4677","E02002422",4677
"4678","E02002420",4678
"4679","E02002415",4679
"4680","E02002410",4680
"4681","E02002407",4681
"4682","E02002396",4682
"4683","E02002388",4683
"4684","E02002409",4684
"4685","E02002412",4685
"4686","E02002381",4686
"4687","E02002380",4687
"4688","E02002375",4688
"4689","E02002387",4689
"4690","E02002391",4690
"4691","E02002397",4691
"4692","E02002369",4692
"4693","E02002364",4693
"4694","E02002358",4694
"4695","E02002351",4695
"4696","E02002359",4696
"4697","E02002335",4697
"4698","E02002398",4698
"4699","E02002390",4699
"4700","E02002389",4700
"4701","E02002379",4701
"4702","E02002402",4702
"4703","E02002401",4703
"4704","E02002416",4704
"4705","E02002386",4705
"4706","E02002348",4706
"4707","E02006852",4707
"4708","E02002345",4708
"4709","E02002346",4709
"4710","E02002342",4710
"4711","E02002350",4711
"4712","E02002336",4712
"4713","E02002341",4713
"4714","E02002360",4714
"4715","E02002347",4715
"4716","E02002344",4716
"4717","E02002354",4717
"4718","E02002352",4718
"4719","E02002353",4719
"4720","E02002349",4720
"4721","E02002357",4721
"4722","E02002339",4722
"4723","E02002340",4723
"4724","E02002343",4724
"4725","E02002338",4725
"4726","E02002393",4726
"4727","E02002337",4727
"4728","E02002333",4728
"4729","E02002332",4729
"4730","E02002185",4730
"4731","E02002330",4731
"4732","E02002331",4732
"4733","E02002334",4733
"4734","E02005809",4734
"4735","E02005810",4735
"4736","E02002433",4736
"4737","E02002403",4737
"4738","E02002406",4738
"4739","E02002417",4739
"4740","E02005812",4740
"4741","E02005817",4741
"4742","E02002418",4742
"4743","E02002432",4743
"4744","E02002427",4744
"4745","E02002426",4745
"4746","E02002444",4746
"4747","E02002435",4747
"4748","E02002424",4748
"4749","E02002431",4749
"4750","E02002183",4750
"4751","E02002408",4751
"4752","E02002184",4752
"4753","E02002187",4753
"4754","E02006861",4754
"4755","E02002383",4755
"4756","E02002373",4756
"4757","E02002367",4757
"4758","E02002371",4758
"4759","E02002363",4759
"4760","E02002377",4760
"4761","E02002361",4761
"4762","E02002366",4762
"4763","E02002376",4763
"4764","E02002382",4764
"4765","E02002404",4765
"4766","E02003275",4766
"4767","E02003276",4767
"4768","E02003274",4768
"4769","E02003278",4769
"4770","E02003272",4770
"4771","E02003273",4771
"4772","E02003277",4772
"4773","E02003269",4773
"4774","E02003261",4774
"4775","E02003258",4775
"4776","E02003264",4776
"4777","E02003636",4777
"4778","E02003265",4778
"4779","E02003271",4779
"4780","E02004922",4780
"4781","E02003267",4781
"4782","E02003263",4782
"4783","E02003259",4783
"4784","E02003268",4784
"4785","E02003260",4785
"4786","E02003270",4786
"4787","E02003266",4787
"4788","E02003645",4788
"4789","E02003637",4789
"4790","E02003648",4790
"4791","E02003647",4791
"4792","E02003644",4792
"4793","E02003646",4793
"4794","E02003642",4794
"4795","E02003615",4795
"4796","E02003649",4796
"4797","E02003640",4797
"4798","E02003643",4798
"4799","E02003639",4799
"4800","E02003638",4800
"4801","E02003641",4801
"4802","E02003607",4802
"4803","E02006902",4803
"4804","E02006912",4804
"4805","E02006914",4805
"4806","E02006917",4806
"4807","E02001062",4807
"4808","E02001055",4808
"4809","E02001049",4809
"4810","E02001051",4810
"4811","E02001047",4811
"4812","E02001125",4812
"4813","E02001056",4813
"4814","E02001059",4814
"4815","E02001057",4815
"4816","E02006913",4816
"4817","E02001053",4817
"4818","E02001061",4818
"4819","E02001240",4819
"4820","E02001071",4820
"4821","E02001064",4821
"4822","E02001066",4822
"4823","E02001075",4823
"4824","E02001067",4824
"4825","E02001070",4825
"4826","E02001076",4826
"4827","E02001063",4827
"4828","E02001068",4828
"4829","E02001069",4829
"4830","E02001074",4830
"4831","E02001087",4831
"4832","E02001080",4832
"4833","E02001079",4833
"4834","E02001259",4834
"4835","E02006916",4835
"4836","E02001072",4836
"4837","E02001073",4837
"4838","E02001261",4838
"4839","E02001262",4839
"4840","E02001264",4840
"4841","E02001266",4841
"4842","E02001254",4842
"4843","E02001184",4843
"4844","E02001260",4844
"4845","E02001178",4845
"4846","E02001177",4846
"4847","E02001065",4847
"4848","E02001078",4848
"4849","E02001085",4849
"4850","E02001089",4850
"4851","E02001084",4851
"4852","E02001199",4852
"4853","E02001192",4853
"4854","E02001188",4854
"4855","E02001082",4855
"4856","E02001083",4856
"4857","E02001086",4857
"4858","E02001090",4858
"4859","E02001077",4859
"4860","E02001041",4860
"4861","E02001081",4861
"4862","E02001276",4862
"4863","E02001269",4863
"4864","E02001097",4864
"4865","E02001096",4865
"4866","E02001093",4866
"4867","E02001094",4867
"4868","E02001095",4868
"4869","E02001211",4869
"4870","E02001092",4870
"4871","E02001088",4871
"4872","E02001091",4872
"4873","E02001280",4873
"4874","E02001279",4874
"4875","E02001155",4875
"4876","E02001156",4876
"4877","E02001112",4877
"4878","E02001154",4878
"4879","E02001152",4879
"4880","E02001148",4880
"4881","E02001153",4881
"4882","E02001151",4882
"4883","E02001040",4883
"4884","E02001048",4884
"4885","E02001044",4885
"4886","E02001167",4886
"4887","E02001042",4887
"4888","E02001043",4888
"4889","E02001039",4889
"4890","E02001170",4890
"4891","E02001165",4891
"4892","E02001168",4892
"4893","E02001162",4893
"4894","E02001161",4894
"4895","E02001164",4895
"4896","E02001171",4896
"4897","E02001163",4897
"4898","E02001174",4898
"4899","E02001173",4899
"4900","E02001160",4900
"4901","E02001157",4901
"4902","E02001315",4902
"4903","E02001169",4903
"4904","E02001158",4904
"4905","E02001309",4905
"4906","E02001303",4906
"4907","E02001308",4907
"4908","E02001313",4908
"4909","E02001311",4909
"4910","E02001314",4910
"4911","E02001320",4911
"4912","E02001317",4912
"4913","E02006915",4913
"4914","E02001182",4914
"4915","E02001176",4915
"4916","E02001183",4916
"4917","E02001181",4917
"4918","E02001186",4918
"4919","E02001185",4919
"4920","E02001175",4920
"4921","E02001267",4921
"4922","E02001268",4922
"4923","E02001263",4923
"4924","E02001265",4924
"4925","E02001275",4925
"4926","E02001270",4926
"4927","E02001273",4927
"4928","E02001272",4928
"4929","E02001274",4929
"4930","E02001271",4930
"4931","E02001278",4931
"4932","E02001277",4932
"4933","E02001249",4933
"4934","E02001253",4934
"4935","E02001257",4935
"4936","E02001252",4936
"4937","E02001247",4937
"4938","E02001242",4938
"4939","E02001241",4939
"4940","E02001238",4940
"4941","E02001129",4941
"4942","E02001131",4942
"4943","E02001130",4943
"4944","E02001239",4944
"4945","E02001128",4945
"4946","E02001127",4946
"4947","E02001251",4947
"4948","E02001179",4948
"4949","E02001180",4949
"4950","E02001172",4950
"4951","E02001166",4951
"4952","E02001052",4952
"4953","E02001050",4953
"4954","E02001045",4954
"4955","E02001046",4955
"4956","E02003327",4956
"4957","E02003318",4957
"4958","E02003328",4958
"4959","E02003330",4959
"4960","E02003339",4960
"4961","E02003337",4961
"4962","E02003334",4962
"4963","E02003346",4963
"4964","E02005149",4964
"4965","E02003324",4965
"4966","E02005124",4966
"4967","E02005126",4967
"4968","E02005123",4968
"4969","E02005127",4969
"4970","E02005121",4970
"4971","E02005125",4971
"4972","E02005130",4972
"4973","E02005119",4973
"4974","E02005128",4974
"4975","E02005116",4975
"4976","E02005115",4976
"4977","E02005117",4977
"4978","E02005118",4978
"4979","E02005120",4979
"4980","E02005129",4980
"4981","E02005078",4981
"4982","E02004997",4982
"4983","E02005071",4983
"4984","E02005082",4984
"4985","E02005073",4985
"4986","E02005069",4986
"4987","E02005068",4987
"4988","E02005072",4988
"4989","E02005074",4989
"4990","E02005077",4990
"4991","E02005083",4991
"4992","E02005081",4992
"4993","E02005079",4993
"4994","E02005076",4994
"4995","E02005085",4995
"4996","E02005080",4996
"4997","E02005070",4997
"4998","E02005075",4998
"4999","E02005153",4999
"5000","E02005084",5000
"5001","E02005155",5001
"5002","E02005156",5002
"5003","E02006833",5003
"5004","E02005151",5004
"5005","E02003341",5005
"5006","E02003321",5006
"5007","E02003319",5007
"5008","E02003317",5008
"5009","E02003316",5009
"5010","E02003314",5010
"5011","E02003315",5011
"5012","E02003320",5012
"5013","E02003335",5013
"5014","E02003333",5014
"5015","E02003340",5015
"5016","E02003347",5016
"5017","E02003350",5017
"5018","E02003344",5018
"5019","E02003329",5019
"5020","E02003332",5020
"5021","E02003348",5021
"5022","E02003351",5022
"5023","E02003325",5023
"5024","E02003322",5024
"5025","E02003323",5025
"5026","E02003326",5026
"5027","E02003336",5027
"5028","E02003343",5028
"5029","E02003338",5029
"5030","E02003342",5030
"5031","E02003349",5031
"5032","E02003331",5032
"5033","E02005122",5033
"5034","E02003345",5034
"5035","E02003481",5035
"5036","E02003488",5036
"5037","E02003485",5037
"5038","E02003476",5038
"5039","E02003467",5039
"5040","E02003469",5040
"5041","E02003471",5041
"5042","E02003472",5042
"5043","E02003490",5043
"5044","E02003482",5044
"5045","E02003465",5045
"5046","E02003473",5046
"5047","E02003653",5047
"5048","E02003477",5048
"5049","E02003479",5049
"5050","E02003489",5050
"5051","E02003475",5051
"5052","E02003474",5052
"5053","E02003468",5053
"5054","E02003470",5054
"5055","E02003463",5055
"5056","E02003466",5056
"5057","E02003460",5057
"5058","E02003484",5058
"5059","E02003464",5059
"5060","E02003462",5060
"5061","E02003461",5061
"5062","E02003483",5062
"5063","E02005682",5063
"5064","E02003654",5064
"5065","E02003652",5065
"5066","E02003656",5066
"5067","E02003605",5067
"5068","E02003480",5068
"5069","E02003655",5069
"5070","E02005931",5070
"5071","E02005688",5071
"5072","E02003487",5072
"5073","E02003486",5073
"5074","E02003627",5074
"5075","E02003628",5075
"5076","E02003625",5076
"5077","E02003630",5077
"5078","E02003621",5078
"5079","E02003633",5079
"5080","E02003619",5080
"5081","E02003624",5081
"5082","E02003620",5082
"5083","E02003629",5083
"5084","E02003626",5084
"5085","E02003623",5085
"5086","E02003622",5086
"5087","E02003618",5087
"5088","E02003634",5088
"5089","E02003631",5089
"5090","E02003632",5090
"5091","E02003610",5091
"5092","E02003617",5092
"5093","E02003459",5093
"5094","E02003635",5094
"5095","E02003606",5095
"5096","E02003616",5096
"5097","E02003767",5097
"5098","E02003602",5098
"5099","E02003613",5099
"5100","E02003614",5100
"5101","E02003609",5101
"5102","E02003478",5102
"5103","S02002155",5103
"5104","S02002138",5104
"5105","S02002150",5105
"5106","S02002142",5106
"5107","S02002139",5107
"5108","S02002137",5108
"5109","S02002135",5109
"5110","S02002156",5110
"5111","S02002157",5111
"5112","S02002158",5112
"5113","S02002154",5113
"5114","S02002160",5114
"5115","S02002153",5115
"5116","S02002152",5116
"5117","S02002151",5117
"5118","S02002146",5118
"5119","S02002377",5119
"5120","S02002373",5120
"5121","S02002380",5121
"5122","S02002378",5122
"5123","S02002376",5123
"5124","S02002369",5124
"5125","S02002368",5125
"5126","S02002366",5126
"5127","S02002367",5127
"5128","S02002365",5128
"5129","S02002364",5129
"5130","S02002356",5130
"5131","S02002370",5131
"5132","S02002136",5132
"5133","S02002140",5133
"5134","S02002141",5134
"5135","S02002145",5135
"5136","S02002143",5136
"5137","S02002144",5137
"5138","S02002358",5138
"5139","S02002384",5139
"5140","S02002396",5140
"5141","S02002385",5141
"5142","S02002397",5142
"5143","S02002383",5143
"5144","S02002382",5144
"5145","S02002381",5145
"5146","S02002386",5146
"5147","S02002387",5147
"5148","S02002390",5148
"5149","S02002163",5149
"5150","S02002164",5150
"5151","S02002161",5151
"5152","S02002165",5152
"5153","S02002162",5153
"5154","S02002173",5154
"5155","S02002172",5155
"5156","S02002176",5156
"5157","S02002174",5157
"5158","S02002175",5158
"5159","S02002186",5159
"5160","S02002171",5160
"5161","S02002178",5161
"5162","S02002177",5162
"5163","S02002170",5163
"5164","S02002185",5164
"5165","S02002187",5165
"5166","S02002188",5166
"5167","S02002189",5167
"5168","S02002184",5168
"5169","S02002183",5169
"5170","S02002181",5170
"5171","S02002182",5171
"5172","S02002180",5172
"5173","S02002179",5173
"5174","S02002147",5174
"5175","S02002148",5175
"5176","S02002362",5176
"5177","S02002360",5177
"5178","S02002361",5178
"5179","S02002363",5179
"5180","S02002359",5180
"5181","S02002371",5181
"5182","S02002372",5182
"5183","S02002375",5183
"5184","S02002374",5184
"5185","E02000572",5185
"5186","E02000568",5186
"5187","E02000187",5187
"5188","E02000570",5188
"5189","E02000566",5189
"5190","E02000569",5190
"5191","E02000567",5191
"5192","E02000571",5192
"5193","E02000184",5193
"5194","E02000045",5194
"5195","E02000413",5195
"5196","E02000410",5196
"5197","E02000417",5197
"5198","E02000050",5198
"5199","E02000405",5199
"5200","E02000400",5200
"5201","E02000418",5201
"5202","E02000426",5202
"5203","E02000308",5203
"5204","E02000304",5204
"5205","E02000038",5205
"5206","E02000312",5206
"5207","E02000397",5207
"5208","E02000042",5208
"5209","E02000035",5209
"5210","E02000043",5210
"5211","E02000040",5211
"5212","E02000034",5212
"5213","E02000305",5213
"5214","E02000298",5214
"5215","E02000311",5215
"5216","E02000302",5216
"5217","E02000307",5217
"5218","E02000401",5218
"5219","E02000295",5219
"5220","E02000422",5220
"5221","E02000423",5221
"5222","E02000415",5222
"5223","E02000427",5223
"5224","E02000419",5224
"5225","E02000561",5225
"5226","E02000420",5226
"5227","E02000409",5227
"5228","E02000414",5228
"5229","E02000421",5229
"5230","E02000407",5230
"5231","E02000425",5231
"5232","E02000428",5232
"5233","E02000347",5233
"5234","E02000346",5234
"5235","E02000554",5235
"5236","E02000352",5236
"5237","E02000353",5237
"5238","E02000356",5238
"5239","E02000562",5239
"5240","E02000408",5240
"5241","E02006794",5241
"5242","E02000398",5242
"5243","E02000411",5243
"5244","E02000309",5244
"5245","E02000402",5245
"5246","E02000404",5246
"5247","E02006793",5247
"5248","E02000303",5248
"5249","E02000306",5249
"5250","E02000555",5250
"5251","E02000557",5251
"5252","E02000556",5252
"5253","E02000168",5253
"5254","E02000174",5254
"5255","E02000563",5255
"5256","E02000166",5256
"5257","E02000056",5257
"5258","E02000052",5258
"5259","E02000403",5259
"5260","E02000412",5260
"5261","E02000406",5261
"5262","E02000046",5262
"5263","E02000048",5263
"5264","E02000051",5264
"5265","E02000058",5265
"5266","E02000432",5266
"5267","E02000351",5267
"5268","E02000559",5268
"5269","E02000558",5269
"5270","E02000430",5270
"5271","E02000424",5271
"5272","E02000564",5272
"5273","E02000431",5273
"5274","E02000429",5274
"5275","E02000560",5275
"5276","E02000180",5276
"5277","E02000416",5277
"5278","E02000126",5278
"5279","E02000301",5279
"5280","E02000299",5280
"5281","E02001731",5281
"5282","E02001714",5282
"5283","E02001730",5283
"5284","E02001715",5284
"5285","E02001736",5285
"5286","E02001684",5286
"5287","E02006841",5287
"5288","E02001693",5288
"5289","E02001696",5289
"5290","E02001755",5290
"5291","E02001695",5291
"5292","E02001699",5292
"5293","E02001702",5293
"5294","E02001787",5294
"5295","E02001692",5295
"5296","E02001700",5296
"5297","E02001691",5297
"5298","E02001694",5298
"5299","E02001690",5299
"5300","E02001749",5300
"5301","E02001751",5301
"5302","E02001745",5302
"5303","E02001744",5303
"5304","E02001709",5304
"5305","E02001739",5305
"5306","E02001756",5306
"5307","E02001741",5307
"5308","E02001746",5308
"5309","E02001762",5309
"5310","E02005722",5310
"5311","E02001708",5311
"5312","E02005725",5312
"5313","E02001713",5313
"5314","E02001711",5314
"5315","E02005726",5315
"5316","E02005729",5316
"5317","E02001726",5317
"5318","E02001732",5318
"5319","E02001734",5319
"5320","E02001728",5320
"5321","E02001721",5321
"5322","E02001682",5322
"5323","E02001686",5323
"5324","E02001698",5324
"5325","E02001705",5325
"5326","E02005731",5326
"5327","E02005705",5327
"5328","E02005733",5328
"5329","E02001724",5329
"5330","E02001720",5330
"5331","E02001712",5331
"5332","E02001729",5332
"5333","E02001703",5333
"5334","E02001685",5334
"5335","E02005740",5335
"5336","E02005741",5336
"5337","E02005738",5337
"5338","E02005712",5338
"5339","E02005739",5339
"5340","E02005715",5340
"5341","E02005716",5341
"5342","E02005714",5342
"5343","E02005719",5343
"5344","E02005718",5344
"5345","E02005717",5345
"5346","E02005710",5346
"5347","E02005709",5347
"5348","E02005711",5348
"5349","E02005713",5349
"5350","E02001738",5350
"5351","E02001752",5351
"5352","E02001740",5352
"5353","E02001742",5353
"5354","E02001743",5354
"5355","E02001750",5355
"5356","E02001747",5356
"5357","E02001748",5357
"5358","E02001765",5358
"5359","E02001763",5359
"5360","E02001764",5360
"5361","E02001767",5361
"5362","E02001766",5362
"5363","E02001727",5363
"5364","E02001761",5364
"5365","E02001758",5365
"5366","E02001759",5366
"5367","E02001760",5367
"5368","E02001757",5368
"5369","E02001754",5369
"5370","E02001710",5370
"5371","E02001718",5371
"5372","E02001753",5372
"5373","E02001777",5373
"5374","E02001776",5374
"5375","E02001774",5375
"5376","E02001782",5376
"5377","E02001784",5377
"5378","E02001779",5378
"5379","E02001788",5379
"5380","E02001781",5380
"5381","E02001769",5381
"5382","E02001770",5382
"5383","E02001773",5383
"5384","E02001768",5384
"5385","E02001772",5385
"5386","E02001780",5386
"5387","E02001725",5387
"5388","E02001771",5388
"5389","E02001778",5389
"5390","E02001783",5390
"5391","E02001775",5391
"5392","E02001785",5392
"5393","E02001786",5393
"5394","E02001789",5394
"5395","E02001790",5395
"5396","E02001797",5396
"5397","E02001799",5397
"5398","E02001809",5398
"5399","E02001810",5399
"5400","E02001807",5400
"5401","E02001723",5401
"5402","E02001683",5402
"5403","E02005730",5403
"5404","E02001722",5404
"5405","E02006893",5405
"5406","E02001733",5406
"5407","E02001719",5407
"5408","E02001735",5408
"5409","E02001737",5409
"5410","E02005723",5410
