"X","Y","",""
526277.269093522,166855.839158886,-59900.772438449,26761.8767934147
542735.341104287,522470.168283372,108887.29099257,245755.67386108
496854.461066612,311439.885587537,28457.306241276,-108049.187228301
460225.958583179,392029.809338271,-4155.66674601694,164232.889662227
387362.253063931,352355.384397312,-66720.3836546039,-67028.9911790334
444173.990135147,304726.071353312,47533.9262777048,-28890.7724111972
498264.37970969,425341.845281198,-93424.2036703343,-6497.22848682071
370057.687959874,496498.768698769,160003.797848127,78313.8025944273
358286.058388259,358112.921672162,9188.24626285973,169930.673178224
413286.670166303,372653.916645561,-330.150936328777,-116419.669820876
566486.850838891,301090.517409589,118097.592686857,191786.328874728
405246.925100697,355465.825263752,33698.9186798485,-73539.9166004254
415967.69440035,306149.550974471,-8036.21340866618,25359.7628216461
441022.77547089,321913.2663132,50078.2693818868,-25659.2001316584
453199.50640644,330554.266839986,86607.9767296756,-44434.7105231769
479659.775381997,333293.935255088,44184.8989682298,-76653.8114932639
418721.089334421,275900.106316559,20660.8808378746,-56851.0294702714
508210.065816318,421460.625937685,-16708.5343547677,521.144586677779
450628.672647791,427265.573526575,-77437.1380776472,-52577.5197997305
517805.084194147,305205.329970184,1734.13269169594,-82838.0803568776
500026.024448552,393339.795600087,-38511.5462779632,10090.0652646534
341933.577036745,288955.855542377,37366.4625615008,32410.4696312516
232382.270062596,360487.42500305,123218.584814801,-6670.98975242337
379626.361570441,281599.077768861,-36014.8549659762,-138573.61225284
492290.371565052,294527.697351438,-31128.7338352098,-46086.515392757
519428.439079023,301681.587414808,2611.47694428166,5176.39064770227
351577.087906288,263507.416319475,21026.0281236597,-26746.3901522821
467493.495170372,332733.987972889,74285.4082121584,-131139.80539443
480117.780705477,364488.497998806,41142.9947927841,168456.120799129
540588.952233016,269705.509739474,-134327.932901993,627741.538364453
529120.577253661,431378.818736639,74325.8802962501,51623.27480356
522424.827958693,343008.38035399,-16291.0277317706,67810.657945094
515522.933296041,353624.4574062,112917.17174299,291650.266187715
424021.145619462,372987.175333924,-59834.5874107745,330524.728964031
435925.815476641,365905.14203832,32741.1657101953,32580.8239828963
435114.977222256,218478.702942927,57712.5472324154,62414.2719324949
417432.619632,275996.920958407,121313.592667415,116778.871990709
569543.511932054,270734.867921696,113571.734967308,202476.551228633
465461.358692283,238550.329847729,11180.7283413757,3006.81137258268
419151.10855141,315833.349829989,40914.7424578281,158115.964359581
628805.82654573,238613.946311522,148161.621760168,68085.1868332107
377221.34826112,307023.909021544,81849.984325439,288011.440482991
396299.492387404,365312.511558044,-10014.9129276497,9286.74195973779
484907.560833452,372204.472772927,53525.5634694134,-91875.6753317834
611121.13862009,315525.428382459,131024.943694063,192026.371452267
416244.99742522,249269.130754776,12322.240392268,-69877.9091145006
453695.417245678,308990.916992168,10274.0266886269,-41620.9219607498
472208.513197478,340703.309174717,14907.4857968296,-48560.3700491991
435477.702715945,347864.680381709,58110.3077071402,112430.640832718
519426.79793422,319368.891832103,83926.4633763605,-70715.335851043
395740.857080118,294666.607326296,-59885.2441982189,-122767.680555716
466807.33488881,335869.769012154,-33311.8183074596,-144047.707539443
305140.106331559,207034.339409596,-21046.9276577304,182261.099727989
351217.94941641,383127.821833555,-28665.7771523692,400.257796120743
271542.679720516,233332.276882061,94634.1410376693,15546.4087975016
355855.94160368,294869.787468999,-9103.0621074998,-78486.9974647899
673339.425226366,205685.714526853,139109.055256291,257592.782211973
404667.160601315,135051.722210809,-34.1196423875954,456481.502066525
528661.576984135,162563.348135785,39841.7386578963,53597.1377048942
288285.261261754,123452.610474073,-11013.5118754745,325721.087645385
414186.637134685,375023.452818351,-83125.2519286078,-72828.7808131127
374076.907099914,177489.398908921,-45358.6183174089,364188.018344419
199408.596869777,141369.613817286,26755.8786130641,-38596.4634594173
359207.443030407,247448.606997754,40270.9090098881,87425.1517529471
490909.722195903,256288.172450068,60624.3170319523,-53596.2269352693
409935.39681629,88606.2039916801,-44908.404780064,43694.5343919596
437414.786225639,224282.361596889,81435.6480887046,-40961.5875021393
388619.022720599,257333.020006656,102051.323666568,-21890.3679776875
414836.184079951,377014.181264234,62518.9772767254,52207.3465101573
521167.301289607,176264.068262462,81092.4373220671,41018.6582085927
493448.718071221,111323.419263353,100950.01964276,134881.83271399
502330.536167357,77220.0762048451,99108.1077470397,232714.189440098
299938.591311177,134196.066354681,88096.2530436866,-3830.46348214889
583271.018361261,146916.980767636,96107.893308597,91121.3895234187
324658.61548091,215145.587715277,-130663.648494687,432915.469133473
282699.53693508,264935.880835182,-821.811565693017,54402.9106261683
467272.883334028,254870.775919044,37801.7291047962,-26976.9082549484
402986.198339005,189436.89751149,52157.8370414047,110206.46857773
229779.141621868,338540.942073696,17247.1961628589,69356.6366328183
281507.984243317,308503.431523304,111433.781959655,2958.09137590099
314042.299014823,208038.431545342,-49396.8531942439,-8702.45824465255
476603.128909984,157761.118859396,-9930.40195663343,514981.140013912
389988.165230301,272324.892435107,25867.2674516166,-58830.7118304268
553477.230073315,347431.283714655,210103.849011027,44510.7393850816
371287.237077885,170011.091377205,30318.0455495354,213533.091854875
270403.842365685,43056.0270773577,6171.86578167371,175726.234162051
363662.292302984,185712.207637732,38436.9019201576,-64155.4869911646
487566.546933984,222180.093238273,108785.147956117,30968.195249833
455310.491954567,282918.875273319,10511.2727661652,-98931.2135588523
456273.043356357,299024.913574057,-76947.8302399541,-90484.7316853801
540640.109372561,301735.252839855,130550.975583845,63920.0479876222
495076.810566306,247144.007553484,80956.5775929009,-722.047190517304
485158.486206433,148796.258007125,73272.7754448911,201373.422989643
562176.117446846,238437.382143196,104655.282841508,240189.231773486
271463.492807033,230333.366414228,-40074.5835234747,-29214.8837197997
495223.74769911,237998.864614314,112589.673276307,-15561.3158218655
416396.295841003,336535.784903515,-87106.287200148,8152.08447212938
183753.896852507,156823.416610297,102458.143943674,-68068.2698354996
461191.358112879,342440.63890786,-78458.2169794933,-149493.857398301
485357.044469512,333011.639496368,-6394.81610037538,-46925.3772151777
422583.257716584,338318.495700826,-43379.8772286308,-81943.7304394425
335460.725583156,393635.69712434,82849.1444219137,-15733.6182990215
409132.936022141,327809.800523376,11853.6091832927,-137094.069198352
498276.217159864,415093.928798646,78736.6342398269,108543.67059803
508395.635452451,333774.283347368,152575.927312231,126132.803879659
444492.509320073,295986.947672324,42798.6313342423,-59951.1203995666
470363.172682699,320748.108993789,832.852107774102,-87924.35404902
288179.452206189,308057.875050484,140325.08498241,138592.619836423
344593.289330492,523470.210336424,105153.955765798,18370.9382029009
250161.310053388,503534.71084799,104514.191460634,90782.7810795247
304639.576610315,531687.480049984,31566.7215514871,-32330.0259820294
355258.503951771,535956.44438863,119204.970354927,-77879.1529925118
75877.7089959689,696431.398668716,254016.532998782,266178.122564269
148544.688214029,575412.453264503,-2054.47783801383,95133.0105937565
377264.998935284,431372.655553448,46711.439257092,-50422.1512690573
282968.257323946,604536.517548385,80576.3775052299,399899.692442953
162120.994521691,610222.391554197,157354.900922793,145832.920718827
386104.855687941,596601.446880907,77073.4178091077,70669.9872922911
277976.154795937,603851.349582547,72318.1571870251,353458.368969749
368417.043850521,389318.061067069,87945.4507759748,-24945.7844323023
59886.0268134652,760237.251605922,131128.744564424,553541.819867762
375993.602190521,477607.42216562,27771.5409199191,-70380.0492973872
245539.697895922,687726.494315479,-30416.4984731213,79459.7922523027
373601.069293962,498036.444375236,-76809.0956528384,-36853.5046831997
376621.643932191,396178.897963065,-21299.8931346249,27347.9018470004
407287.428134855,561930.622526226,129646.080996216,-9940.02822295917
348530.078961806,632131.187857066,-35996.5414694169,-10868.8403102654
310827.752120151,532895.532609275,161869.614177641,19801.1138094809
78500.3864910227,459352.829898758,192966.629027034,31366.7716867822
260611.974039768,812082.39166367,191338.12349511,430629.761844511
356059.8843156,479445.474488656,59405.3595029136,-91999.9667178878
423294.151687215,412194.253199824,-41706.3727206148,-109770.233175972
418488.216003958,415882.359091981,-40198.3568530766,-76858.2524403813
359078.112269837,547963.208609211,181609.298745364,-8163.21391253331
395445.972567434,385026.649057915,-31582.1724471387,-121256.776151305
362640.536966491,531707.604993752,83857.8309196593,-76990.1723513292
341676.798000863,427124.685438426,1714.53128642018,-127316.665884912
398025.822278913,468888.479541573,38274.1252347064,-119289.475480867
358593.325470423,411494.612562051,60853.8858278378,-105346.810800348
330346.030217733,433836.274838684,-29388.8296231118,-105221.762390796
425599.272058419,305734.710403378,-134063.057152371,-9369.85526057615
491206.292732044,276358.399579593,32411.1445449923,-122819.823405287
458337.793225168,298956.332755517,-9230.11319181629,-122462.173457318
332106.51146682,216697.78274734,22114.9010874996,-83774.3276748482
468306.899034066,291672.718494758,-115010.60597709,-57296.7980245562
438515.170053787,272853.044430876,71333.2834904126,-128509.838745517
457843.66818591,313133.917290958,14351.774529787,-100681.960341793
366242.954442672,188664.643560542,-73522.5297911115,266580.2620368
425968.751675172,327339.52306524,-85772.6263634671,-102851.071188884
395710.138218337,346587.799351003,-97287.3315629077,2963.49832535931
421509.498557371,386037.960743408,-53057.9471450071,-73238.7292730508
447248.748850432,339777.229518725,-84526.4306869109,-132252.263759367
445394.640307829,365957.559837186,-74721.655566754,-126586.200446283
371310.754386454,227813.536296492,-56272.3697503198,-45848.0762357218
352089.413021945,344487.945556786,-32539.1082679135,-99464.5585367309
422425.165034228,315089.363542152,-44735.4676589944,-79002.2980289013
407359.027178182,298138.073777094,-122544.530789033,-98764.4943343758
479387.495221882,336280.662054789,-71156.1380798035,-114371.36503927
415128.331633143,328832.475416306,-83921.5029247428,-131256.983241448
422231.946528254,303881.701148819,-103398.262587225,-113562.037530527
410056.470646812,305758.155748139,-62838.4150933584,259412.486496948
345343.28559943,120231.666871912,102725.273156256,-22223.5616654787
430749.246822597,173936.136345653,-31333.370014586,36597.5309150989
329786.307717641,175103.066321425,-69508.7076627994,-36374.1089699215
348807.256308074,231681.885692097,-84050.1960537204,-90834.967537601
374905.113574484,220827.712017599,116673.540200033,-131021.310401765
339594.259869554,240590.686014335,-101731.436932141,-107447.086354391
412216.228379045,229274.969687486,-82000.8328532144,-79515.4512631996
394286.334677056,267901.411462215,-79781.4862239839,-130890.530490128
540887.293508747,290443.251453877,53641.9784441816,-57402.8467199691
455291.618013252,338388.220608322,-95650.8028204793,-123444.072343622
461871.904110131,342411.271339816,-77842.0226592467,-149522.311103466
420841.023996893,300741.044230206,3699.29609255513,-136385.33063226
461991.450569152,417182.194018678,-73814.8249145817,-73127.7932820052
450986.336447918,382273.407128636,-82907.7198520246,-130767.77998378
451521.820421309,352199.834793872,-71283.5431336534,-105314.718055667
441654.784453068,338037.406207198,-95604.2983497446,-113103.265877162
410912.741674678,284127.118928905,-45334.6068653608,-135169.419023931
506054.859280775,228041.134657296,26891.3586704213,13567.3561264033
585905.91285482,417048.978625003,43137.6274105765,307678.292074416
460306.277892107,308883.405749925,-50111.8075309345,9153.7000915012
463214.821233173,300238.246040213,88099.6475105173,-53264.7985466501
386826.370753518,276172.233056642,95640.8795647558,54314.2966810211
496572.352797712,303921.683406553,63655.7120892606,110384.178595723
456789.843315123,266179.397308637,41228.4223773063,-83943.5724424708
419445.84999627,315923.873925073,-22372.2567946225,-147969.251244189
410557.397066245,310188.764677928,-61463.0048198794,-125309.769490534
428508.962075601,274302.210833082,45047.2601388825,-64169.8204499741
484555.765672358,307647.44515505,-56033.1099111121,-101222.117413004
509901.320531245,370245.44996472,-115811.039675385,-66728.6708832806
516044.969956837,386202.056868453,-63256.8511754427,-36772.5074815825
470985.795137461,374805.486199756,8988.82857412433,-83301.5199975068
491957.186051747,368379.152647941,-71023.5205201487,-110260.564823225
589528.70808987,189415.619638433,39421.4621085063,65682.8997212587
415355.572948516,313134.292442641,-58126.9320696412,-26911.121600245
488505.836941045,376480.921750467,-4600.23935583458,15357.609459026
442448.181549562,283704.33924299,-103171.918173643,-94101.0412105761
481273.728874406,209566.970571782,-54951.2174247218,-9686.60456081567
443159.597840838,272703.576249225,-109925.176262479,-103690.013454947
458735.04349216,319415.981326059,-29565.4604231665,-106690.881727725
475207.245110269,228903.082761811,2593.20872152054,-73195.8914862463
483302.711577464,298143.539645297,-4445.56065498527,-65982.9856176347
365291.520535956,229350.918243514,55382.8711527498,-80739.8741489754
461160.962932063,314095.329522035,-15281.3777836672,-113061.778206863
571555.544153149,208730.271550194,-5250.00454264961,-29814.3304860053
539939.869020159,334653.445588541,130046.815505477,-104046.992017538
566455.080995722,271540.789571662,94018.7937949632,-67942.5238916315
480024.483418288,247906.773267259,20989.5686551526,-85972.0252909628
484723.199609602,295998.932752974,-54750.7809181258,-96572.635039361
485888.185778801,345896.783606888,-38804.3889780394,-100030.593617373
476217.648490721,313771.564716088,-36149.0288951967,-124943.24642153
380578.073075511,264345.47477388,59309.5325579679,-110296.402169568
469230.908863088,267190.748734599,100747.727629538,62441.7705574589
388465.806152753,413240.132787322,54163.8017540954,-78344.9973534325
420737.036463424,352313.651557326,-15784.7861981336,-113826.417891438
391694.712257806,407503.441418314,-71037.0866800958,-125915.920782329
458013.276341726,369984.06056402,-86776.7106306681,-126136.099878529
438146.808776747,418857.020875971,-19912.0376150866,-15623.1272704435
444231.226341825,323253.124547265,24599.8857935605,-82930.685363472
415589.743505296,341979.595359895,-60864.3384948926,26507.3078506653
470203.913540216,278063.038659998,-32378.9082406321,-100114.266639702
448732.069110116,280398.658500329,-28049.613305263,-110965.601432691
462716.528240413,269312.632191804,44038.78720485,-113084.464102169
511408.986566918,271974.526306782,-7324.57419383184,26326.1266620479
445941.491788505,328443.469715254,-54858.2417729023,-124374.59723374
449134.89104216,326792.419891327,-84381.5680357399,-139354.922901105
436834.831353593,331041.697510113,-74011.8166997163,-137895.91105986
468326.857880588,324243.074461592,-53744.3686083462,-119611.784555221
450840.213989155,301526.705740385,-128089.940800436,-76319.5795944936
450578.081105384,307522.699094709,14732.585745061,-13185.6082280736
456793.062909753,364308.822482501,-100430.070581296,-100525.655216756
417979.945901468,323051.509690998,-21236.5125152801,-138023.030329685
417787.884325569,309832.271092798,-60938.5809258029,-93941.8797365158
469074.352919188,390460.536517713,-91946.9937488925,-81785.2580974929
428461.328348523,333708.793456795,-34274.4232518624,-119752.45391035
457690.986731723,335858.51777112,-102831.097798302,-104014.630122128
461074.239979838,342475.434325877,-62849.4306741309,-136400.409638333
416557.572558977,385264.901135945,488.3325197105,-80217.163527541
539571.405235847,420008.285811788,20113.9328517965,102311.966046015
497909.553879961,348742.858895446,-44205.7247887721,-113945.28139324
494880.410067964,298907.415364387,41455.2703455354,-72247.777390441
450274.902969087,202419.247868265,-37219.3539937566,80442.3086787221
453941.895237149,347306.958084129,-69165.0783436671,-143442.225428085
477802.831628462,330313.533688702,16047.0944810189,-130470.505108155
505918.746243011,301714.539411399,-77106.7862181707,-86928.0105115793
448547.703628212,295613.783800754,35081.7293824564,-152115.200977177
466066.606858201,329075.574241689,-47356.0985814348,-111304.64123333
498337.063074226,333399.334458175,-39644.1166845635,-129155.790825979
467611.355917248,356687.661527663,-71323.5241512108,-121179.469323468
505410.653409154,354762.833513877,-51060.1806532768,-71187.5930752444
478547.711409967,348144.52577901,-15406.4738704641,-102843.075996938
604654.409722957,274981.82539231,96957.1549979717,264655.337562365
444479.438516784,331704.401468243,-9410.71547278627,-112773.834137995
442697.854047822,256898.924479754,14424.9197772623,-88510.3840303996
463741.892384059,305462.041976316,-31041.6353187656,-127259.237422142
433470.671112149,363868.317090548,132700.203035059,-10168.944037401
452859.886810315,306470.439188523,-22339.6659548439,-141276.153003972
466641.951531197,265159.921737643,-91277.0602182362,-71393.4954765502
526353.866031651,283215.21724418,-19993.0737385092,-42335.617405919
444884.624859416,308760.266880661,-96800.7262682015,-111426.364838925
481895.678057264,303600.288783118,-30262.2822131888,-101014.29128036
412318.112369035,298854.640682837,-95600.5855405802,-120878.130590723
453311.836159342,289307.040537661,-97778.4027533733,-112080.566188017
465096.87927502,357889.41965885,-26340.3299317739,-102659.255840391
441913.218767393,263703.012745155,-112774.56272491,-101799.350625652
434994.919573516,255388.099449118,-11666.565470704,-68744.91585226
447529.773750415,293227.715507379,-13797.4049957034,-122656.674408624
442422.88859087,316737.071135243,-104776.378507194,-120421.02069781
452418.016643302,345150.726315447,34728.9859092779,-46710.4007534051
441055.326637458,316063.999077813,-19971.0908427426,-127830.186642087
451700.140702311,341540.099348077,-118568.815897679,-80699.0034612797
489747.911130637,339970.25009462,-75321.0789923493,-95847.3592902856
405660.327511737,252003.306457079,35028.5077221359,-77444.5519350363
496351.938191163,272793.63032683,-52365.5707871009,-100230.156560917
427145.760061032,409715.290350442,-94861.8289946402,-84924.7751994894
474504.981249273,337154.871287634,-117213.235797269,-81984.1137327253
459321.885534246,333168.671648155,-128194.159278395,-100129.059059507
389130.294104967,333376.664565161,-34538.6029258664,-125611.850176612
384141.783219654,313597.270303093,-78886.8871653433,-125285.709449677
476748.207724391,330565.444575606,-72855.5833300027,-138809.189690976
459255.938812851,310783.245842135,-90108.8001006351,-128273.643354286
438240.367877778,292813.481548053,-62188.1116138385,-99751.0633414161
464316.980183327,283036.313157442,-161191.071937538,-49637.7889212912
462404.599118834,330977.330563634,-92806.9992473499,-137556.059631417
469140.693634449,333412.605537638,-59753.1910845476,-146349.856714282
477151.484874269,304499.074703886,-34699.937565153,-114441.124833162
457132.534777851,309872.054206785,-57232.6778280233,-101782.373236698
474257.92894654,321070.97395481,46750.7422898055,-59398.0480718966
474006.308142357,375020.211032587,-85223.8671380528,-124318.840017226
400349.972448622,384610.182474735,-99786.8439866902,-72664.6727077647
470898.518929807,326026.836489649,10864.4723792386,-142382.751617121
460531.894357884,352432.174066712,-88296.2188244288,-131655.853068111
440784.443597425,275890.688959009,62049.003346391,-46451.9141080622
288776.777406464,261152.626864493,-263909.703466897,195603.314080097
448954.574728815,375938.406387627,-73914.7989818604,-111577.182135825
458178.692667671,328671.923528908,24686.6957244371,-44972.8480922842
427823.366420764,359426.122163397,38250.8210586315,-101555.869731012
449833.322917762,337677.347065893,-77996.7630544388,-126266.094839232
417951.429088057,311413.022123871,-93768.6975107657,-118025.699189355
438513.321214358,392218.08488835,-2561.8823716483,-4397.53872151804
507496.988293126,392178.236329113,-84039.3141060753,-85418.3377964473
448586.464417746,327742.790311177,-94425.9145072362,-124331.232728262
458559.508168735,360442.449334994,-90981.8158936075,-72863.1510260277
412171.603445281,405803.20876631,1984.38130472781,-69294.0611032696
468266.26516068,321474.013584047,-102505.158796657,-71286.243212349
459388.502348017,296393.379980314,-71815.7924791062,-108859.626049824
255101.568617763,230209.268840845,-116872.438085825,-108620.699965991
386180.111659647,386009.746522345,-74959.4766888895,400391.805000364
448805.859689971,331688.038146517,-99679.3846207182,-131124.057879744
426416.269153517,337715.777755685,-69210.7651124744,-114186.376362425
456484.430040173,325569.070687153,3062.37062810072,-99045.5916860064
624814.516580384,287146.974187703,208462.425238011,38718.0251153444
535411.253753358,281712.37383931,45383.4887076262,-41738.5101941888
616638.850348456,265788.867833663,161548.348762302,-28123.5296676609
495573.309660862,367352.22945314,6843.65858411032,-81545.670912248
478837.368835816,271348.176623248,68804.7081640636,-118008.375773192
480694.021158191,312616.819680127,47857.4760764762,-123084.394336967
515609.839731563,304538.779560586,55943.6505541075,-52005.3636498944
658239.17755657,399299.344327291,187623.756573325,144608.177718579
644339.591103984,186676.630531465,-187663.98867812,657902.446903324
472847.574565067,304996.038838107,56190.6155913941,-150539.864056955
614780.76789844,198538.43221352,148797.147222965,-45784.7835019289
341444.039827587,268993.981893834,-78645.4277442486,-99907.1413107695
297230.863838245,246604.245558105,-33701.4109826702,-127618.342917602
421158.577865052,286299.275426735,-80013.0457987814,-143842.49123895
437738.036337215,272881.530235024,-16207.1136505134,-113700.90400434
364461.289610666,295254.433181044,-71057.9542218782,-152510.797275577
222292.343661482,256442.097730897,-61832.8745378602,-151152.096788113
282485.897521842,278755.78453042,-32383.3968215507,-124802.563806183
185913.024224514,170443.433732336,58392.3381430961,-149605.55662
135999.581006297,222736.163791018,78870.2561910972,160973.03215396
472778.654250718,325384.106242915,25246.1206139631,-144631.315779324
471866.777479761,315186.876535015,-38746.1152070773,-108601.803999473
464097.231954454,333585.219032548,19953.8005663462,-126345.658495691
442851.281158721,299003.344096692,-17932.7370213808,-132239.183984507
422588.682692818,297039.385579656,-120514.637706522,-81297.2831524501
411207.573967894,215547.928755449,12510.8679111802,16739.2569947609
387059.469758901,290397.632633562,-23590.9361305043,-145781.834190262
393817.325972466,313600.275128661,-70525.1780486663,-127828.781616655
336930.953866322,284359.644275144,-63648.7761903529,-77224.9718592898
431869.71155596,312786.226873279,-23640.0010031442,-99703.0653048836
455219.791138535,306734.810898587,-38402.0638553178,-121301.710771502
473622.143965448,263187.285743395,-72816.9260667972,-41888.5967142213
504861.350297054,268060.755166684,-25801.3064178795,-75978.7747259282
370073.61167727,127269.844387189,4911.16024960821,-41595.3069024804
497853.304590282,214162.733552292,3413.59959488318,-66738.4715239763
411739.588396648,261475.540753561,-40588.6643918721,-101152.459905802
481857.348332748,309125.734314794,-70375.6192548765,-116931.62751973
424537.620721924,289006.634440406,-3934.13627913434,-115641.121972244
495788.604655786,257128.185017496,17701.5354463366,-106009.017025777
394706.539633699,242146.088613946,-64019.2253191901,-41315.1658590087
467127.884909675,271524.723303938,29572.8418135492,-111960.135127658
506927.38398252,293942.787305772,12131.2580339386,-99512.0316235795
457272.114609252,294908.838598279,39458.6796983233,-81456.4660898258
436925.116290945,228601.59172754,9149.31604040711,-101428.393559586
523923.821599308,368423.475974517,114843.964182564,24336.0214167735
494095.100146344,269293.226465471,20619.0928391769,-56133.905198747
521770.910875764,311996.286792375,38509.6490455863,-94009.9807413271
490183.781396639,295026.594185864,119442.207960437,-69613.8506836493
459926.45960613,271751.881386761,-23028.7191604981,-92951.6839526722
549123.81224265,274347.1256261,99844.4695816605,-38318.060141066
229780.284690208,212201.206282773,-176355.342864721,128271.752302453
449618.935690769,289487.829089672,-43220.4590189088,-138624.860230817
508810.108757008,180905.892778556,-2479.6405811555,-17834.7819505674
450117.446653487,258047.574518507,-50503.6599380064,-58972.0890289948
470552.219705145,309416.877871933,-68052.0050681687,-106086.670701137
458249.226783628,296313.760531391,-75085.1690029764,-100414.855414913
498091.364668553,390827.176268796,63115.4653596381,-65097.346194051
450338.717993323,327128.41969262,-86057.502303726,-137900.270233626
484611.005034337,284133.183049605,29725.9199775305,-115105.986657685
429605.52767276,295420.978650268,-64404.6362546888,-123790.24072388
378581.452682404,319861.298345508,-80450.9993020877,-112041.591270178
420470.50172275,327874.186378673,-121005.370039448,-92687.747139782
474163.493011575,337893.343967434,-42483.3107137013,-93170.5520449499
438870.441543236,324521.644742022,-72838.4872870121,-133425.485174688
573998.562155839,289888.086607737,72221.753375418,-94421.2373039888
563213.153959558,266964.31724529,77239.7434865132,5228.23270540949
446251.779283298,215715.436411196,7989.47456858319,-76724.2438819116
538324.709318837,264132.277355647,10327.4743958632,-93423.8731038494
495883.982160715,301606.477609148,-19229.4862206473,-130773.600962261
506690.698134139,286935.368046196,8497.07291832207,-74880.2854081061
485643.005112063,343006.8471655,13393.27101384,-74772.1976400649
461559.90691219,350969.967963747,-81789.7250046031,-143543.792303804
461480.580291235,299598.965498731,-69394.6530037781,-85276.4544076476
426075.604887967,290419.640459564,33408.8608343375,-145204.054430532
467957.478651366,326799.801912026,-29155.655056059,-123455.483296125
460302.704924887,340761.104935889,-96864.0642666379,-84597.6487955675
409705.370479966,390272.176039852,-37527.2374386119,-92342.500241094
387305.794782031,346581.889439563,-28565.9725837809,-51199.9628654495
464487.386489987,360380.13514196,-55884.3028435103,-141958.444167638
518180.961905985,297671.084281957,-12887.6401267453,-63641.6070175768
460666.475569458,317350.315265106,-49828.2218671775,-124663.260898349
508391.68571749,290385.601472703,46998.7846519327,-28396.2302493872
480359.378520826,352209.32055709,-55708.6118252635,-140462.785343497
454955.583872314,313907.275589118,-3387.8359118161,-124384.974508722
456749.311665258,329806.426326518,-74586.5797114362,-133707.988986368
495573.318834514,325547.018659368,-63248.9917424989,-110534.63641749
462872.435323606,320535.334784417,-59821.1819810122,-128475.857319698
440275.931154047,382542.872135186,-79026.0461514877,-129300.259640618
457718.973335787,343835.054894986,-74470.5452070415,-152548.360413224
446270.61237067,322298.722888614,20327.7808286626,-127902.348404778
410971.099887055,280323.788056389,-88326.7631906605,-83524.0742393598
390380.719967988,372080.565632414,-115040.203570731,-82550.9046848498
444153.963662839,339918.437023871,-80040.2224301472,-148452.189087945
426887.166939068,307276.221652448,-37751.6599840204,-129602.774103482
495683.985177517,358755.258675151,-81121.4981944557,-96942.3356107649
450872.757352371,308314.494713627,20060.9261905978,-150123.22925858
411660.840564953,316529.15748972,-88493.0257364591,-130628.181866662
435379.040825355,273512.974162628,50855.322064325,-90637.9597196931
600008.754487764,439258.578740332,162787.647251605,101257.597239887
459236.963548441,345207.514774086,57353.2267090369,-123694.355286399
460196.679171512,339174.438942204,2563.6507932463,-109269.794333866
515044.893894459,413927.449463416,38780.4707964038,-15249.6870880993
517570.71349722,369690.181961092,26978.2397542222,-20206.4328964301
465673.515334269,387151.011827097,-72507.9266449051,-107522.459808001
494076.685441532,145009.516261533,-36685.1977310638,155770.307047512
555202.412548806,256555.880813959,15657.4470586901,-67675.5492199133
613796.638017419,232637.608221469,90301.5259823774,49393.0205925709
454281.329951088,328888.147294029,-53267.7568599785,-129729.650808135
505840.393366505,331468.003353205,-24959.4452885208,-58267.6830282723
536445.051217788,299733.4938209,54802.780630063,-17462.1063230908
438175.594207156,445537.18353397,81801.7389489755,3417.83652879603
454793.107140795,371279.081398139,-86826.8572384178,-108366.408124775
453286.255949282,365771.520260718,-90946.5949054342,-128622.743733025
573856.468969905,358322.887286135,39181.235560872,17269.7475581111
462107.244984997,341292.156448562,-90542.2498567923,-125908.86956836
435680.933246581,296885.2174764,-73587.6914776097,-119421.404015717
480777.728673095,307701.333513822,-69497.32394678,-109456.342259225
480210.683010923,382724.227608326,-74607.6067032663,-34689.0605882491
450037.615605393,342079.461319392,-81871.0051002524,-138858.415547673
454407.776869772,347751.303754108,-85910.6620369445,-140835.587692118
455536.675175625,340996.467607135,-75719.722462394,-149133.73068095
402151.89963028,360870.603867483,27852.7286226434,-70049.2562968298
444354.324978309,393149.949654761,38875.4653699822,-64978.1862405523
402788.953277713,321534.575126224,-70604.2856321906,-137491.115099519
422958.677604378,326371.26021832,-88662.5210309444,-120439.603044271
707102.774848522,246360.837019451,114382.354874157,68172.2077944572
640378.356879454,187583.004704215,79762.593828325,115701.166662397
367921.178032242,347109.773774561,-46871.2180256158,-45750.613221426
343969.566262376,119679.480934949,-46372.0833483972,57700.9948314931
436646.517188848,328304.74888073,-79864.8230994238,-134123.567954211
335872.983677248,176767.408045796,-98717.9306330889,-71754.9622825702
307266.758630615,220990.700856896,66086.3012026609,-89227.9189173393
430302.719843928,274847.284563708,19991.4007139027,-82831.8746012024
441351.494461362,291820.677385252,-11013.8072153693,-146639.635040654
391172.892081241,248964.41797182,-100535.563490879,-87274.5958566839
413689.757519411,302456.928101566,-72165.4990114679,-103292.957215534
384706.400945266,266418.895578853,-108216.574337033,-96013.8603790279
448281.706937097,412388.675797972,-33861.8664812017,-80943.9502325249
560930.803218872,260870.789435379,90298.1408909823,-36785.8653262028
511607.104497353,196686.203094277,-43054.5264536337,-38491.866492228
467132.87180031,222699.607390778,50017.2755851602,1720.794352464
476622.591322315,255489.059198594,-25106.3665512746,-112727.852340978
453543.575104987,331249.671344892,-93334.5289396069,-98104.2766293051
565824.600301326,332704.662841558,64723.9944519779,91236.5148518203
412489.552081441,327576.207219018,-51407.5237583858,-101130.702229621
390425.934440684,298023.23620907,-79876.9641800832,-92765.6429012817
